editor
('templates', 0.9998008012771606)
('&', 0.9998005032539368)
('ide', 0.9998002052307129)
('5', 0.9997999668121338)
('as', 0.9997998476028442)
('html', 0.9997995495796204)
('while', 0.9997994899749756)
('which', 0.9997979998588562)
('lines', 0.9997977018356323)
('slow', 0.9997976422309875)
('Delphi', 0.9997974634170532)
('but', 0.9997972846031189)
('feature', 0.9997970461845398)
('method', 0.9997968673706055)
('local', 0.9997963905334473)
('NetBeans', 0.9997957944869995)
('support', 0.9997954368591309)
('over', 0.999795138835907)
('tabs', 0.9997946619987488)
('even', 0.9997944235801697)
('windows', 0.9997935891151428)
('Source', 0.9997929334640503)
('Cannot', 0.9997925758361816)
('Emacs', 0.9997920393943787)
('text', 0.9997918605804443)
('language', 0.9997916221618652)
('Project', 0.9997915625572205)
('Edit', 0.9997912645339966)
('by', 0.9997906684875488)
('IDE,', 0.999790608882904)
('X', 0.9997901916503906)
('methods', 0.9997898936271667)
('always', 0.9997896552085876)
('class', 0.9997896552085876)
('inside', 0.9997896552085876)
('specific', 0.9997896552085876)
('control', 0.9997890591621399)
('The', 0.9997885227203369)
('autocomplete', 0.9997884035110474)
('For', 0.9997883439064026)
('PyCharm', 0.9997883439064026)
('another', 0.9997879862785339)
('editing', 0.9997878074645996)
('editor', 0.9997878074645996)
('idea', 0.999787449836731)
('library', 0.9997872710227966)
('tools', 0.9997867941856384)
('SQL', 0.9997863173484802)
('Javascript', 0.9997863173484802)
('programming', 0.9997861981391907)
('Builder', 0.9997859001159668)
('configuration', 0.999785304069519)
('every', 0.9997844696044922)
('based', 0.9997842311859131)
('tag', 0.9997841119766235)
('GUI', 0.9997840523719788)
('Debugging', 0.999783992767334)
('changes', 0.9997833967208862)
('server', 0.9997831583023071)
('form', 0.9997826814651489)
('system', 0.9997822642326355)
('classes', 0.9997820258140564)
('netbeans', 0.9997815489768982)
('c++', 0.9997807741165161)
('eclipse', 0.9997807145118713)
('Best', 0.9997806549072266)
('python', 0.9997804760932922)
('vim', 0.9997804164886475)
